Disease,Serotype,Reason,Country,Code,Unit type,Latitude,Longitude,Admin1,OBStartDate,OBEndDate,Species,Susceptible,Cases,Deaths,Destroyed,Slaughtered
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.35412985,6.343363576,Doubs,22/09/17,,Cattle,160,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.98686907,3.992975959,Aube,27/09/17,,Cattle,319,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.6125772,5.553247547,Jura,25/09/17,,Cattle,267,4,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,44.93538157,5.304320744,Dr_me,29/09/17,,Cattle,78,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.12527227,4.679519187,Aube,27/09/17,,Cattle,281,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.15008591,6.207947166,Doubs,27/09/17,,Cattle,58,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.13802313,6.29286956,Doubs,28/09/17,,Cattle,83,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.96611131,5.789587219,Ain,29/09/17,,Cattle,102,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.50453827,6.402818616,Doubs,27/09/17,,Cattle,65,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.54701478,4.565988983,C_te-D'Or,28/09/17,,Cattle,66,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.77373337,5.717379255,Jura,28/09/17,,Cattle,104,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.62353042,5.801050012,Jura,22/09/17,,Cattle,386,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.01494259,4.340149948,Sa_ne-Et-Loire,08/09/17,,Cattle,225,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.82527189,5.55631605,Jura,28/09/17,,Cattle,111,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.90318205,5.530204572,Jura,28/09/17,,Cattle,155,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.27082576,6.211505556,Doubs,28/09/17,,Cattle,101,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.20269774,6.430158774,Doubs,04/10/17,,Cattle,111,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.78652981,5.243999023,Haute-Marne,27/09/17,,Cattle,243,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.90140792,6.412979915,Haute-Sa_ne,27/09/17,,Cattle,139,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.2203565,4.232704445,Aube,27/09/17,,Cattle,115,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.70405869,6.049554704,Jura,28/09/17,,Cattle,132,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.62353042,5.801050012,Jura,28/09/17,,Cattle,155,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.60334731,5.642499765,Jura,28/09/17,,Cattle,129,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.22656795,6.297270129,Doubs,27/09/17,,Cattle,121,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.98761644,6.540890912,Doubs,27/09/17,,Cattle,80,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.17976929,6.211662137,Doubs,27/09/17,,Cattle,65,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.6382073,5.305842876,Haute-Marne,27/09/17,,Cattle,101,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.22104365,6.15694103,Doubs,27/09/17,,Cattle,28,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.76291368,3.76414061,Ni_vre,22/09/17,,Cattle,126,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.55201581,-0.805378284,Maine-Et-Loire,29/09/17,,Cattle,173,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.0729741,1.342642758,Dordogne,29/09/17,,Cattle,120,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.79492355,4.493666735,Sa_ne-Et-Loire,22/09/17,,Cattle,793,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,44.87362137,5.17847755,Dr_me,29/09/17,,Cattle,384,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.95736791,6.117755572,Doubs,28/09/17,,Cattle,88,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.97106157,5.877778615,Vosges,27/09/17,,Cattle,57,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.46581391,5.399323352,Haute-Sa_ne,27/09/17,,Cattle,322,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.84333149,4.371240895,Sa_ne-Et-Loire,22/09/17,,Cattle,201,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.16795059,5.501895082,Jura,22/09/17,,Cattle,186,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.95373649,4.848163848,C_te-D'Or,27/09/17,,Cattle,190,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.01176998,1.953329607,Corr_ze,29/09/17,,Cattle,20,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.88223088,5.252300961,Sa_ne-Et-Loire,22/09/17,,Cattle,200,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.84171193,6.27270715,Doubs,27/09/17,,Cattle,122,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.56946191,4.663960469,C_te-D'Or,27/09/17,,Cattle,52,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.33510629,6.200533704,Doubs,28/09/17,,Cattle,224,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.4009119,4.316515665,C_te-D'Or,28/09/17,,Cattle,324,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.62920989,5.651848822,Jura,22/09/17,,Cattle,128,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.01027629,6.152594266,Doubs,27/09/17,,Cattle,279,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.9887933,4.680354709,C_te-D'Or,27/09/17,,Cattle,313,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.87416375,6.214874938,Doubs,27/09/17,,Cattle,172,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.31548576,6.659928639,Doubs,22/09/17,,Cattle,69,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.62691767,5.394483353,Meuse,27/09/17,,Cattle,62,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.45464807,-0.800254425,Maine-Et-Loire,04/10/17,,Cattle,617,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.20214367,4.960853878,Ain,27/09/17,,Cattle,158,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.57203407,6.750087036,Meurthe-Et-Moselle,27/09/17,,Cattle,186,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.20064358,4.146883181,Aube,27/09/17,,Cattle,172,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.18720996,4.621299074,C_te-D'Or,21/09/17,,Cattle,300,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.80805272,2.305274228,Cher,29/09/17,,Cattle,38,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.27282784,6.61202841,Doubs,27/09/17,,Cattle,77,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.16635341,6.105067157,Doubs,27/09/17,,Cattle,110,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.00828838,4.23501122,Sa_ne-Et-Loire,15/09/17,,Cattle,232,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.94219922,6.505108478,Vosges,27/09/17,,Cattle,89,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.47069093,4.262680364,C_te-D'Or,28/09/17,,Cattle,247,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.36694645,4.317348287,C_te-D'Or,27/09/17,,Cattle,68,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.09779582,4.498094411,Aube,02/10/17,,Cattle,37,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.41202546,4.375283018,C_te-D'Or,21/09/17,,Sheep,140,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.54701478,4.565988983,C_te-D'Or,21/09/17,,Sheep,80,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.28737139,4.762638896,C_te-D'Or,04/10/17,,Cattle,130,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.49053298,6.535059774,Doubs,16/10/17,,Cattle,101,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.91364923,4.974580791,Sa_ne-Et-Loire,13/10/17,,Cattle,247,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.83250213,4.503569538,Rh_ne,11/10/17,,Cattle,42,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.0354078,5.769684538,Doubs,10/10/17,,Cattle,102,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.91532287,6.006167905,Doubs,06/10/17,,Cattle,91,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.04038777,4.015354851,Ni_vre,16/10/17,,Cattle,180,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.03646084,6.344376649,Doubs,13/10/17,,Cattle,110,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.03646084,6.344376649,Doubs,16/10/17,,Cattle,135,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.38071324,6.38460153,Doubs,02/10/17,,Cattle,125,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.49227988,6.144705954,Haute-Sa_ne,04/10/17,,Cattle,112,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.12575048,4.977312436,Haute-Marne,04/10/17,,Cattle,172,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.74859077,5.249369792,Haute-Marne,11/10/17,,Cattle,183,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.98844626,4.197804277,Aube,11/10/17,,Cattle,91,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.54274509,5.70336419,Jura,02/10/17,,Cattle,175,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.91782651,5.248128383,Haute-Marne,04/10/17,,Cattle,250,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.43448104,6.160578802,Haute-Sa_ne,13/10/17,,Cattle,207,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.25511606,6.019261561,Doubs,02/10/17,,Cattle,124,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.10339187,4.605449697,C_te-D'Or,09/10/17,,Cattle,299,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.91191001,4.706854227,C_te-D'Or,04/10/17,,Cattle,161,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.0064721,6.114634532,Doubs,06/10/17,,Cattle,123,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.9211379,5.032174775,Sa_ne-Et-Loire,06/10/17,,Cattle,174,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.2131644,4.354225282,Aube,04/10/17,,Cattle,149,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.91579509,4.241893192,Sa_ne-Et-Loire,16/10/17,,Cattle,336,3,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.2368362,4.113799024,Aube,11/10/17,,Cattle,147,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.85872827,4.580613807,Rh_ne,04/10/17,,Cattle,127,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.7327137,4.91137266,C_te-D'Or,04/10/17,,Cattle,192,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,44.64486739,1.999060699,Lot,13/10/17,,Cattle,119,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,44.92220866,3.810540717,Haute-Loire,03/10/17,,Cattle,66,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.44332371,4.748198219,Haute-Marne,11/10/17,,Cattle,223,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,44.99946369,0.826924978,Dordogne,13/10/17,,Cattle,64,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.02812497,5.604733052,Jura,16/10/17,,Cattle,123,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,44.8565338,3.653925492,Loz_re,10/10/17,,Cattle,316,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.23708912,6.632212675,Doubs,02/10/17,,Cattle,116,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.04152515,3.65159006,Yonne,11/10/17,,Cattle,203,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.37615611,5.661864196,Haute-Sa_ne,11/10/17,,Cattle,65,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.44688457,4.280283472,Sa_ne-Et-Loire,13/10/17,,Cattle,143,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.85842171,4.592168713,C_te-D'Or,11/10/17,,Cattle,156,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.69039007,5.216105081,Haute-Marne,04/10/17,,Cattle,108,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.63274288,4.574051189,C_te-D'Or,04/10/17,,Cattle,186,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.63274288,4.574051189,C_te-D'Or,11/10/17,,Cattle,101,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.66310554,5.957548875,Jura,16/10/17,,Cattle,31,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.27431601,5.416411823,Ain,04/10/17,,Cattle,197,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.87005868,5.858236498,Jura,05/10/17,,Cattle,201,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.91335248,4.282702565,Loire,06/10/17,,Cattle,198,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.37654769,5.566800859,Jura,13/10/17,,Cattle,197,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.45574683,4.702554932,Loire,11/10/17,,Cattle,150,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.41305081,6.132382708,Haute-Sa_ne,04/10/17,,Cattle,83,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.20055113,5.450451594,Ain,06/10/17,,Cattle,143,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.61450106,4.469041935,Rh_ne,04/10/17,,Cattle,84,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,43.47578137,-0.089133344,Pyr_n_es-Atlantiques,05/10/17,,Cattle,97,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.4702278,4.697715937,Sa_ne-Et-Loire,13/10/17,,Cattle,16,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.69374306,5.44939246,Haute-Marne,04/10/17,,Cattle,217,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,43.79761111,1.731568122,Tarn,20/09/17,,Cattle,75,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.10847558,4.337318023,Rh_ne,04/10/17,,Cattle,300,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.10847558,4.337318023,Rh_ne,10/10/17,,Cattle,133,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.39968519,5.648719206,Haute-Sa_ne,02/10/17,,Cattle,184,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.39968519,5.648719206,Haute-Sa_ne,06/10/17,,Cattle,48,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.0933332,4.162898399,Sa_ne-Et-Loire,13/10/17,,Cattle,173,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.0933332,4.162898399,Sa_ne-Et-Loire,13/10/17,,Cattle,272,11,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,44.58074557,2.143702449,Lot,02/10/17,,Cattle,131,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.2938454,6.279240423,Doubs,04/10/17,,Cattle,176,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.53275905,6.241954314,Haute-Sa_ne,06/10/17,,Cattle,200,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.91465498,4.848070038,Sa_ne-Et-Loire,13/10/17,,Cattle,162,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.16528566,2.807764597,Cantal,04/10/17,,Cattle,159,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.64949822,5.779599071,Jura,06/10/17,,Cattle,139,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.93216841,5.970037793,Jura,16/10/17,,Cattle,75,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.40424547,5.529953878,Jura,13/10/17,,Cattle,167,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.067214,5.292619252,Ain,04/10/17,,Cattle,108,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.07040396,6.236676206,Doubs,11/10/17,,Cattle,122,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.91914986,5.865474144,Haute-Marne,02/10/17,,Cattle,240,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.50331841,5.363443793,C_te-D'Or,04/10/17,,Cattle,131,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.37526181,6.313887302,Doubs,11/10/17,,Cattle,143,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.09468912,5.802552154,Doubs,10/10/17,,Cattle,321,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.48960443,5.938118924,Haute-Sa_ne,11/10/17,,Cattle,126,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.52913398,4.647653574,C_te-D'Or,04/10/17,,Cattle,267,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.42078835,6.422355213,Doubs,02/10/17,,Cattle,159,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.43422119,6.323341958,Doubs,02/10/17,,Cattle,167,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.95862488,5.95490222,Jura,02/10/17,,Cattle,89,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.87922556,4.921328265,Sa_ne-Et-Loire,04/10/17,,Cattle,251,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.99750817,3.79124759,Yonne,04/10/17,,Cattle,265,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.82907226,4.305460723,Yonne,04/10/17,,Cattle,225,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.45407688,6.357035667,Doubs,11/10/17,,Cattle,194,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.71807279,5.667873554,Jura,02/10/17,,Cattle,138,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.07221069,4.276007593,Loire,06/10/17,,Cattle,183,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.12933246,6.244344618,Doubs,11/10/17,,Cattle,91,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.56262258,5.781434664,Jura,02/10/17,,Cattle,73,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.05248085,6.307636365,Doubs,16/10/17,,Cattle,73,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.6887655,5.669180067,Jura,13/10/17,,Cattle,150,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.57214569,5.529440652,Jura,13/10/17,,Cattle,129,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.04580303,4.166699527,Sa_ne-Et-Loire,25/09/17,,Cattle,494,22,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.29236792,6.447614127,Doubs,11/10/17,,Cattle,186,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.26068127,6.489180362,Doubs,16/10/17,,Cattle,179,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.10694178,5.346119329,C_te-D'Or,13/10/17,,Cattle,131,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.75177961,6.096044751,Jura,02/10/17,,Cattle,95,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.33790096,5.572501396,Jura,06/10/17,,Cattle,104,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.9197913,5.242901968,Sa_ne-Et-Loire,03/10/17,,Cattle,592,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.88921286,5.982767998,Jura,06/10/17,,Cattle,150,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.04705381,6.536779844,Doubs,16/10/17,,Cattle,30,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.07897219,6.628636853,Doubs,11/10/17,,Cattle,102,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.49802072,6.069555116,Jura,02/10/17,,Cattle,276,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.33800236,6.438379742,Doubs,10/10/17,,Cattle,208,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.46313712,5.963035244,Jura,13/10/17,,Cattle,230,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.1650543,6.436508339,Doubs,11/10/17,,Cattle,93,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,48.1874368,4.527983412,Aube,11/10/17,,Cattle,381,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.70519132,5.883210496,Jura,16/10/17,,Cattle,66,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.29294434,6.408431485,Haute-Savoie,11/10/17,,Cattle,45,5,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.74949948,4.86054437,Sa_ne-Et-Loire,06/10/17,,Cattle,187,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.92599091,4.315064198,Loire,13/10/17,,Cattle,133,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.12358474,6.089207078,Doubs,04/10/17,,Cattle,122,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.08397347,4.506258297,C_te-D'Or,12/10/17,,Cattle,215,3,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.66404339,4.221884877,Loire,13/10/17,,Cattle,59,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.16330441,6.063901428,Doubs,06/10/17,,Cattle,140,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.18098239,6.671807063,Doubs,11/10/17,,Cattle,136,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,46.79643439,4.997982504,Sa_ne-Et-Loire,13/10/17,,Cattle,144,2,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.89472047,4.560359514,C_te-D'Or,09/10/17,,Cattle,70,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,47.89472047,4.560359514,C_te-D'Or,04/10/17,,Cattle,196,1,0,0,0
Bluetongue,8,Recurrence,"France, French Republic",FRA,Farm,45.80031092,4.463583858,Rh_ne,13/10/17,,Cattle,179,1,0,0,0
